text,sentiment,score
"The devil would have you believe that you know, I just believe that I am perfect and I think that I am good and I think that you are bad, and I think everyone else out there is bad and I think that I am good… THAT’S NOT TRUE.",Negative,-1.6666666269302368
"I don’t think that I am perfect, and in fact NO ONE is GOOD and NO ONE IS PERFECT, but the condemnation that sends people to hell is NOT that we are not perfect or good, but it is that we never got right with Jesus and repented of our sins.",Negative,-1.0
Jesus has NO please in ANYONE perishing in the lake of fire.,Negative,-0.6666666865348816
He loves the whole world and He died for us that we may have eternal life.,Positive,1.0
"Jesus loves you, and Jesus wants your soul, He is fighting for your soul because He loves you.",Positive,2.0
"Create An Agenda So the question I ask from this challenge is, ""How do I avoid being in this situation again?"" And what I do is I come up with the answer.",Positive,0.6666666865348816
"See if you can get a good answer, and then implement it and see what results you get.",Positive,1.3333333730697632
It forces innovation and hopefully it's a self-diagnostic questioning technique that's going to grow your business.,Positive,2.3333332538604736
Today's action step of course is to go and ask yourself a hard hitting question.,Positive,1.0
"When Challenges Come Along When things come along, when challenges come along, firstly I don't call them problems.",Positive,1.3333333730697632
"So, yesterday, I went to a breakfast meeting with someone and when I got there, he'd already eaten his breakfast and then he talked to me for the next 45 minutes about his business.",Negative,-1.3333333730697632
"Now, that doesn't mean write a script, memorize it, and don't stray from it at all",Positive,0.3333333432674408
Think about it in terms of bullet points,Neutral,0.0
It's just easy to get flustered or overwhelmed when you're surrounded by a lot of people you don't know and you're trying to meet new people,Negative,-0.6666666865348816
"Obviously, your name, if where you're from is important, what you do what you're interested in doing",Positive,1.0
What do you want people to get out of talking to you for 30 seconds,Positive,0.6666666865348816
"Also, look in the mirror and practice saying these things out loud",Positive,0.3333333432674408
"Think about what your end goal is in the first place of being at this conference, event, mixer, whatever",Positive,0.6666666865348816
"Number two: It's so easy, when you're feeling awkward, to talk about how you're feeling awkward",Positive,2.6666667461395264
"If your roommate or family or significant other or whoever you live with thinks you're crazy, just do you",Positive,0.6666666865348816
"Of course, we’re all still experimenting to find the most effective ways to offer education online, and that’s why we're so excited to be offering this initial set of tools -- so that there will be more of us trying different approaches and learning what works.",Positive,2.3333332538604736
"So the documentation also includes some thoughts about best practices for teaching online courses based on what we’ve learned from our own experience, as well as from others in the industry.",Positive,1.0
"And over the next three weeks, I’ll be monitoring the forum, along with other Google employees and all your peers.",Positive,0.3333333432674408
We’ve set up a Course Builder Forum where you can post questions and links to your course.,Neutral,0.0
You can join us for two live Hangouts on Air where I will address the top questions submitted via the forum.,Positive,0.6666666865348816
"We thought that many of you might have some topic that you're interested in teaching to an online audience, so we've packaged up the technology we used and are releasing it to the world as an open source project.",Positive,0.6666666865348816
"It was a big success, with over twenty thousand people completing the course.",Positive,1.0
"If you have some topic that you want to teach, some time to devote to putting together a course, and some technical expertise at the level of a webmaster, then Course Builder is for you.",Positive,1.0
"Some minimal experience in JavaScript and Python would be helpful, but not strictly required.",Neutral,0.0
"That is, you should be comfortable installing software on your computer, editing files that contain JavaScript and HTML, and fixing things when they go wrong.",Positive,0.6666666865348816
A product that they've invested considerable amounts of time and money.,Neutral,0.0
"However, that's not the case for particular types of consumers.",Negative,-0.3333333432674408
"CASSIE MOGILNER: I have been looking at the influence of drawing people's attention to time as a resource, as opposed to money, which has typically been the focus in marketing.",Positive,0.6666666865348816
